80D4F6 20 30 D5    JSR $D530     [80D530] A:0E01 X:0000 Y:00AA S:0133 D:0E68 DB:86 nvMXdizC V:258 H: 63 F:17
			849B45 A5 27       LDA $27       [000E8F] A:CFA0 X:0017 Y:00A2 S:012B D:0E68 DB:86 NvMxdizc V: 14 H:180 F:18
			849B47 29 7F       AND #$7F               A:CF20 X:0017 Y:00A2 S:012B D:0E68 DB:86 nvMxdizc V: 14 H:187 F:18
			849B49 85 27       STA $27       [000E8F] A:CF20 X:0017 Y:00A2 S:012B D:0E68 DB:86 nvMxdizc V: 14 H:190 F:18
			849B4B F0 2C       BEQ $002C     [849B79] A:CF20 X:0017 Y:00A2 S:012B D:0E68 DB:86 nvMxdizc V: 14 H:196 F:18
			849B4D A5 30       LDA $30       [000E98] A:CF20 X:0017 Y:00A2 S:012B D:0E68 DB:86 nvMxdizc V: 14 H:199 F:18
			849B4F D0 28       BNE $0028     [849B79] A:CF00 X:0017 Y:00A2 S:012B D:0E68 DB:86 nvMxdiZc V: 14 H:206 F:18
			849B51 A5 0E       LDA $0E       [000E76] A:CF00 X:0017 Y:00A2 S:012B D:0E68 DB:86 nvMxdiZc V: 14 H:209 F:18
			849B53 F0 24       BEQ $0024     [849B79] A:CF01 X:0017 Y:00A2 S:012B D:0E68 DB:86 nvMxdizc V: 14 H:215 F:18
			849B55 A2 28 12    LDX #$1228             A:CF01 X:0017 Y:00A2 S:012B D:0E68 DB:86 nvMxdizc V: 14 H:218 F:18
			849B58 E2 20       SEP #$20               A:CF01 X:1228 Y:00A2 S:012B D:0E68 DB:86 nvMxdizc V: 14 H:223 F:18
			849B5A BD 00 00    LDA $0000,X   [861228] A:CF01 X:1228 Y:00A2 S:012B D:0E68 DB:86 nvMxdizc V: 14 H:227 F:18
			849B5D F0 0E       BEQ $000E     [849B6D] A:CF01 X:1228 Y:00A2 S:012B D:0E68 DB:86 nvMxdizc V: 14 H:235 F:18
			849B5F BD 30 00    LDA $0030,X   [861258] A:CF01 X:1228 Y:00A2 S:012B D:0E68 DB:86 nvMxdizc V: 14 H:238 F:18
			849B62 D0 09       BNE $0009     [849B6D] A:CF00 X:1228 Y:00A2 S:012B D:0E68 DB:86 nvMxdiZc V: 14 H:246 F:18
			849B64 22 0E 9C 84 JSL $849C0E   [849C0E] A:CF00 X:1228 Y:00A2 S:012B D:0E68 DB:86 nvMxdiZc V: 14 H:249 F:18

				849C0E 5A          PHY                    A:CF00 X:1228 Y:00A2 S:0128 D:0E68 DB:86 nvMxdiZc V: 14 H:263 F:18
				849C0F A4 20       LDY $20       [000E88] A:CF00 X:1228 Y:00A2 S:0126 D:0E68 DB:86 nvMxdiZc V: 14 H:270 F:18
				849C11 D0 03       BNE $0003     [849C16] A:CF00 X:1228 Y:CFA0 S:0126 D:0E68 DB:86 NvMxdizc V: 14 H:278 F:18
				849C16 BC 20 00    LDY $0020,X   [861248] A:CF00 X:1228 Y:CFA0 S:0126 D:0E68 DB:86 NvMxdizc V: 14 H:283 F:18
				849C19 D0 03       BNE $0003     [849C1E] A:CF00 X:1228 Y:BE31 S:0126 D:0E68 DB:86 NvMxdizc V: 14 H:293 F:18
				849C1E C2 20       REP #$20               A:CF00 X:1228 Y:BE31 S:0126 D:0E68 DB:86 NvMxdizc V: 14 H:297 F:18
				849C20 DA          PHX                    A:CF00 X:1228 Y:BE31 S:0126 D:0E68 DB:86 Nvmxdizc V: 14 H:302 F:18
				849C21 BD 05 00    LDA $0005,X   [86122D] A:CF00 X:1228 Y:BE31 S:0124 D:0E68 DB:86 Nvmxdizc V: 14 H:309 F:18
				849C24 8D 04 00    STA $0004     [860004] A:1D48 X:1228 Y:BE31 S:0124 D:0E68 DB:86 nvmxdizc V: 14 H:319 F:18
				849C27 BD 08 00    LDA $0008,X   [861230] A:1D48 X:1228 Y:BE31 S:0124 D:0E68 DB:86 nvmxdizc V: 14 H:327 F:18
				849C2A 8D 06 00    STA $0006     [860006] A:03AC X:1228 Y:BE31 S:0124 D:0E68 DB:86 nvmxdizc V: 14 H:336 F:18
				849C2D A5 05       LDA $05       [000E6D] A:03AC X:1228 Y:BE31 S:0124 D:0E68 DB:86 nvmxdizc V: 15 H:  5 F:18
				849C2F 8D 0C 00    STA $000C     [86000C] A:1D7E X:1228 Y:BE31 S:0124 D:0E68 DB:86 nvmxdizc V: 15 H: 13 F:18
				849C32 A5 08       LDA $08       [000E70] A:1D7E X:1228 Y:BE31 S:0124 D:0E68 DB:86 nvmxdizc V: 15 H: 22 F:18
				849C34 8D 0E 00    STA $000E     [86000E] A:03A2 X:1228 Y:BE31 S:0124 D:0E68 DB:86 nvmxdizc V: 15 H: 30 F:18
				849C37 E2 20       SEP #$20               A:03A2 X:1228 Y:BE31 S:0124 D:0E68 DB:86 nvmxdizc V: 15 H: 39 F:18
				849C39 BD 11 00    LDA $0011,X   [861239] A:03A2 X:1228 Y:BE31 S:0124 D:0E68 DB:86 nvMxdizc V: 15 H: 43 F:18
				849C3C 8D 08 00    STA $0008     [860008] A:0366 X:1228 Y:BE31 S:0124 D:0E68 DB:86 nvMxdizc V: 15 H: 51 F:18
				849C3F A5 11       LDA $11       [000E79] A:0366 X:1228 Y:BE31 S:0124 D:0E68 DB:86 nvMxdizc V: 15 H: 58 F:18
				849C41 8D 09 00    STA $0009     [860009] A:0329 X:1228 Y:BE31 S:0124 D:0E68 DB:86 nvMxdizc V: 15 H: 64 F:18
				849C44 BC 20 00    LDY $0020,X   [861248] A:0329 X:1228 Y:BE31 S:0124 D:0E68 DB:86 nvMxdizc V: 15 H: 71 F:18
				849C47 A6 20       LDX $20       [000E88] A:0329 X:1228 Y:BE31 S:0124 D:0E68 DB:86 NvMxdizc V: 15 H: 81 F:18
				849C49 0B          PHD                    A:0329 X:CFA0 Y:BE31 S:0124 D:0E68 DB:86 NvMxdizc V: 15 H: 89 F:18
				849C4A F4 00 00    PEA $0000              A:0329 X:CFA0 Y:BE31 S:0122 D:0E68 DB:86 NvMxdizc V: 15 H: 96 F:18
				849C4D 2B          PLD                    A:0329 X:CFA0 Y:BE31 S:0120 D:0E68 DB:86 NvMxdizc V: 15 H:105 F:18
				849C4E BD 02 00    LDA $0002,X   [86CFA2] A:0329 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvMxdiZc V: 15 H:113 F:18
				849C51 18          CLC                    A:0310 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvMxdizc V: 15 H:121 F:18
				849C52 79 02 00    ADC $0002,Y   [86BE33] A:0310 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvMxdizc V: 15 H:124 F:18
				849C55 85 00       STA $00       [000000] A:0326 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvMxdizc V: 15 H:131 F:18
				849C57 64 01       STZ $01       [000001] A:0326 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvMxdizc V: 15 H:146 F:18
				849C59 BD 03 00    LDA $0003,X   [86CFA3] A:0326 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvMxdizc V: 15 H:151 F:18
				849C5C 18          CLC                    A:0318 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvMxdizc V: 15 H:159 F:18
				849C5D 79 03 00    ADC $0003,Y   [86BE34] A:0318 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvMxdizc V: 15 H:162 F:18
				849C60 85 02       STA $02       [000002] A:0324 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvMxdizc V: 15 H:169 F:18
				849C62 64 03       STZ $03       [000003] A:0324 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvMxdizc V: 15 H:174 F:18
				849C64 C2 21       REP #$21               A:0324 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvMxdizc V: 15 H:179 F:18
				849C66 B9 00 00    LDA $0000,Y   [86BE31] A:0324 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvmxdizc V: 15 H:184 F:18
				849C69 29 FF 00    AND #$00FF             A:00FB X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvmxdizc V: 15 H:193 F:18
				849C6C 89 80 00    BIT #$0080             A:00FB X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvmxdizc V: 15 H:197 F:18
				849C6F F0 03       BEQ $0003     [849C74] A:00FB X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvmxdizc V: 15 H:202 F:18
				849C71 09 00 FF    ORA #$FF00             A:00FB X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvmxdizc V: 15 H:205 F:18
				849C74 24 07       BIT $07       [000007] A:FFFB X:CFA0 Y:BE31 S:0122 D:0000 DB:86 Nvmxdizc V: 15 H:209 F:18
				849C76 50 04       BVC $0004     [849C7C] A:FFFB X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nVmxdizc V: 15 H:216 F:18
				849C78 49 FF FF    EOR #$FFFF             A:FFFB X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nVmxdizc V: 15 H:219 F:18
				849C7B 1A          INC                    A:0004 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nVmxdizc V: 15 H:224 F:18
				849C7C 85 0A       STA $0A       [00000A] A:0005 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nVmxdizc V: 15 H:227 F:18
				849C7E 64 10       STZ $10       [000010] A:0005 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nVmxdizc V: 15 H:234 F:18
				849C80 BD 00 00    LDA $0000,X   [86CFA0] A:0005 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nVmxdizc V: 15 H:241 F:18
				849C83 29 FF 00    AND #$00FF             A:01F3 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nVmxdizc V: 15 H:250 F:18
				849C86 89 80 00    BIT #$0080             A:00F3 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nVmxdizc V: 15 H:254 F:18
				849C89 F0 03       BEQ $0003     [849C8E] A:00F3 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nVmxdizc V: 15 H:259 F:18
				849C8B 09 00 FF    ORA #$FF00             A:00F3 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nVmxdizc V: 15 H:262 F:18
				849C8E 24 08       BIT $08       [000008] A:FFF3 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 NVmxdizc V: 15 H:266 F:18
				849C90 50 04       BVC $0004     [849C96] A:FFF3 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvmxdizc V: 15 H:273 F:18
				849C96 65 0C       ADC $0C       [00000C] A:FFF3 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvmxdizc V: 15 H:278 F:18
				849C98 38          SEC                    A:1D71 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvmxdizC V: 15 H:285 F:18
				849C99 E5 04       SBC $04       [000004] A:1D71 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvmxdizC V: 15 H:288 F:18
				849C9B 38          SEC                    A:0029 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvmxdizC V: 15 H:295 F:18
				849C9C E5 0A       SBC $0A       [00000A] A:0029 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvmxdizC V: 15 H:298 F:18
				849C9E 10 06       BPL $0006     [849CA6] A:0024 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvmxdizC V: 15 H:305 F:18
				849CA6 85 04       STA $04       [000004] A:0024 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvmxdizC V: 15 H:309 F:18
				849CA8 A5 00       LDA $00       [000000] A:0024 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvmxdizC V: 15 H:316 F:18
				849CAA 38          SEC                    A:0026 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvmxdizC V: 15 H:323 F:18
				849CAB E5 04       SBC $04       [000004] A:0026 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvmxdizC V: 15 H:326 F:18
				849CAD 1A          INC                    A:0002 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvmxdizC V: 15 H:332 F:18
				849CAE 85 04       STA $04       [000004] A:0003 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvmxdizC V: 15 H:335 F:18
				849CB0 24 0F       BIT $0F       [00000F] A:0003 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvmxdizC V: 16 H:  2 F:18
				849CB2 30 04       BMI $0004     [849CB8] A:0003 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvmxdizC V: 16 H:  9 F:18
				849CB4 49 FF FF    EOR #$FFFF             A:0003 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvmxdizC V: 16 H: 12 F:18
				849CB7 1A          INC                    A:FFFC X:CFA0 Y:BE31 S:0122 D:0000 DB:86 NvmxdizC V: 16 H: 17 F:18
				849CB8 85 00       STA $00       [000000] A:FFFD X:CFA0 Y:BE31 S:0122 D:0000 DB:86 NvmxdizC V: 16 H: 20 F:18
				849CBA 90 45       BCC $0045     [849D01] A:FFFD X:CFA0 Y:BE31 S:0122 D:0000 DB:86 NvmxdizC V: 16 H: 27 F:18
				849CBC B9 01 00    LDA $0001,Y   [86BE32] A:FFFD X:CFA0 Y:BE31 S:0122 D:0000 DB:86 NvmxdizC V: 16 H: 30 F:18
				849CBF 29 FF 00    AND #$00FF             A:1600 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvmxdizC V: 16 H: 39 F:18
				849CC2 89 80 00    BIT #$0080             A:0000 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvmxdiZC V: 16 H: 43 F:18
				849CC5 F0 03       BEQ $0003     [849CCA] A:0000 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvmxdiZC V: 16 H: 48 F:18
				849CCA 85 0A       STA $0A       [00000A] A:0000 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvmxdiZC V: 16 H: 52 F:18
				849CCC 64 10       STZ $10       [000010] A:0000 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvmxdiZC V: 16 H: 59 F:18
				849CCE BD 01 00    LDA $0001,X   [86CFA1] A:0000 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvmxdiZC V: 16 H: 66 F:18
				849CD1 29 FF 00    AND #$00FF             A:1001 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvmxdizC V: 16 H: 75 F:18
				849CD4 89 80 00    BIT #$0080             A:0001 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvmxdizC V: 16 H: 80 F:18
				849CD7 F0 03       BEQ $0003     [849CDC] A:0001 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvmxdiZC V: 16 H: 84 F:18
				849CDC 18          CLC                    A:0001 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvmxdiZC V: 16 H: 89 F:18
				849CDD 65 0E       ADC $0E       [00000E] A:0001 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvmxdiZc V: 16 H: 92 F:18
				849CDF 38          SEC                    A:03A3 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvmxdizc V: 16 H: 99 F:18
				849CE0 E5 06       SBC $06       [000006] A:03A3 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvmxdizC V: 16 H:102 F:18
				849CE2 38          SEC                    A:FFF7 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 Nvmxdizc V: 16 H:109 F:18
				849CE3 E5 0A       SBC $0A       [00000A] A:FFF7 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 NvmxdizC V: 16 H:112 F:18
				849CE5 10 06       BPL $0006     [849CED] A:FFF7 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 NvmxdizC V: 16 H:119 F:18
				849CE7 C6 10       DEC $10       [000010] A:FFF7 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 NvmxdizC V: 16 H:122 F:18
				849CE9 49 FF FF    EOR #$FFFF             A:FFF7 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 NvmxdizC V: 16 H:144 F:18
				849CEC 1A          INC                    A:0008 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvmxdizC V: 16 H:149 F:18
				849CED 85 06       STA $06       [000006] A:0009 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvmxdizC V: 16 H:152 F:18
				849CEF A5 02       LDA $02       [000002] A:0009 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvmxdizC V: 16 H:159 F:18
				849CF1 38          SEC                    A:0024 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvmxdizC V: 16 H:166 F:18
				849CF2 E5 06       SBC $06       [000006] A:0024 X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvmxdizC V: 16 H:169 F:18
				849CF4 1A          INC                    A:001B X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvmxdizC V: 16 H:176 F:18
				849CF5 85 06       STA $06       [000006] A:001C X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvmxdizC V: 16 H:179 F:18
				849CF7 24 0F       BIT $0F       [00000F] A:001C X:CFA0 Y:BE31 S:0122 D:0000 DB:86 nvmxdizC V: 16 H:186 F:18
				849CF9 30 04       BMI $0004     [849CFF] A:001C X:CFA0 Y:BE31 S:0122 D:0000 DB:86 NVmxdiZC V: 16 H:193 F:18
				849CFF 85 02       STA $02       [000002] A:001C X:CFA0 Y:BE31 S:0122 D:0000 DB:86 NVmxdiZC V: 16 H:197 F:18
				849D01 E2 20       SEP #$20               A:001C X:CFA0 Y:BE31 S:0122 D:0000 DB:86 NVmxdiZC V: 16 H:204 F:18
				849D03 2B          PLD                    A:001C X:CFA0 Y:BE31 S:0122 D:0000 DB:86 NVMxdiZC V: 16 H:209 F:18
				849D04 FA          PLX                    A:001C X:CFA0 Y:BE31 S:0124 D:0E68 DB:86 nVMxdizC V: 16 H:217 F:18
				849D05 7A          PLY                    A:001C X:1228 Y:BE31 S:0126 D:0E68 DB:86 nVMxdizC V: 16 H:226 F:18
				849D06 6B          RTL                    A:001C X:1228 Y:00A2 S:0128 D:0E68 DB:86 nVMxdizC V: 16 H:234 F:18

			849B68 90 03       BCC $0003     [849B6D] A:001C X:1228 Y:00A2 S:012B D:0E68 DB:86 nVMxdizC V: 16 H:245 F:18
			849B6A 4C 15 9E    JMP $9E15     [849E15] A:001C X:1228 Y:00A2 S:012B D:0E68 DB:86 nVMxdizC V: 16 H:248 F:18

			849E15 C2 20       REP #$20               A:001C X:1228 Y:00A2 S:012B D:0E68 DB:86 nVMxdizC V: 16 H:252 F:18
			849E17 8E 1E 1F    STX $1F1E     [861F1E] A:001C X:1228 Y:00A2 S:012B D:0E68 DB:86 nVmxdizC V: 16 H:257 F:18
			849E1A BD 0A 00    LDA $000A,X   [861232] A:001C X:1228 Y:00A2 S:012B D:0E68 DB:86 nVmxdizC V: 16 H:265 F:18
			849E1D 29 FF 00    AND #$00FF             A:0001 X:1228 Y:00A2 S:012B D:0E68 DB:86 nVmxdizC V: 16 H:275 F:18
			849E20 8D 00 00    STA $0000     [860000] A:0001 X:1228 Y:00A2 S:012B D:0E68 DB:86 nVmxdizC V: 16 H:280 F:18
			849E23 A5 28       LDA $28       [000E90] A:0001 X:1228 Y:00A2 S:012B D:0E68 DB:86 nVmxdizC V: 16 H:288 F:18
			849E25 29 FF 00    AND #$00FF             A:000A X:1228 Y:00A2 S:012B D:0E68 DB:86 nVmxdizC V: 16 H:297 F:18
			849E28 0A          ASL A                  A:000A X:1228 Y:00A2 S:012B D:0E68 DB:86 nVmxdizC V: 16 H:301 F:18
			849E29 A8          TAY                    A:0014 X:1228 Y:00A2 S:012B D:0E68 DB:86 nVmxdizc V: 16 H:304 F:18
			849E2A B9 37 EF    LDA $EF37,Y   [86EF4B] A:0014 X:1228 Y:0014 S:012B D:0E68 DB:86 nVmxdizc V: 16 H:307 F:18
			849E2D 18          CLC                    A:0154 X:1228 Y:0014 S:012B D:0E68 DB:86 nVmxdizc V: 16 H:316 F:18
			849E2E 6D 00 00    ADC $0000     [860000] A:0154 X:1228 Y:0014 S:012B D:0E68 DB:86 nVmxdizc V: 16 H:319 F:18
			849E31 A8          TAY                    A:0155 X:1228 Y:0014 S:012B D:0E68 DB:86 nvmxdizc V: 16 H:327 F:18
			849E32 E2 20       SEP #$20               A:0155 X:1228 Y:0155 S:012B D:0E68 DB:86 nvmxdizc V: 16 H:330 F:18
			849E34 9C 05 00    STZ $0005     [860005] A:0155 X:1228 Y:0155 S:012B D:0E68 DB:86 nvMxdizc V: 16 H:334 F:18
			849E37 AD 00 00    LDA $0000     [860000] A:0155 X:1228 Y:0155 S:012B D:0E68 DB:86 nvMxdizc V: 17 H:  1 F:18
			849E3A 8D 1D 1F    STA $1F1D     [861F1D] A:0101 X:1228 Y:0155 S:012B D:0E68 DB:86 nvMxdizc V: 17 H:  7 F:18
			849E3D A9 01       LDA #$01               A:0101 X:1228 Y:0155 S:012B D:0E68 DB:86 nvMxdizc V: 17 H: 14 F:18
			849E3F 8D 04 00    STA $0004     [860004] A:0101 X:1228 Y:0155 S:012B D:0E68 DB:86 nvMxdizc V: 17 H: 17 F:18
			849E42 A9 00       LDA #$00               A:0101 X:1228 Y:0155 S:012B D:0E68 DB:86 nvMxdizc V: 17 H: 23 F:18
			849E44 EB          XBA                    A:0100 X:1228 Y:0155 S:012B D:0E68 DB:86 nvMxdiZc V: 17 H: 26 F:18
			849E45 B9 37 EF    LDA $EF37,Y   [86F08C] A:0001 X:1228 Y:0155 S:012B D:0E68 DB:86 nvMxdizc V: 17 H: 31 F:18
			849E48 10 0E       BPL $000E     [849E58] A:0002 X:1228 Y:0155 S:012B D:0E68 DB:86 nvMxdizc V: 17 H: 38 F:18
			849E58 D0 03       BNE $0003     [849E5D] A:0002 X:1228 Y:0155 S:012B D:0E68 DB:86 nvMxdizc V: 17 H: 43 F:18
			849E5D AD 1D 1F    LDA $1F1D     [861F1D] A:0002 X:1228 Y:0155 S:012B D:0E68 DB:86 nvMxdizc V: 17 H: 47 F:18
			849E60 C9 19       CMP #$19               A:0001 X:1228 Y:0155 S:012B D:0E68 DB:86 nvMxdizc V: 17 H: 54 F:18
			849E62 F0 04       BEQ $0004     [849E68] A:0001 X:1228 Y:0155 S:012B D:0E68 DB:86 NvMxdizc V: 17 H: 57 F:18
			849E64 C9 1A       CMP #$1A               A:0001 X:1228 Y:0155 S:012B D:0E68 DB:86 NvMxdizc V: 17 H: 60 F:18
			849E66 D0 06       BNE $0006     [849E6E] A:0001 X:1228 Y:0155 S:012B D:0E68 DB:86 NvMxdizc V: 17 H: 63 F:18
			849E6E A5 27       LDA $27       [000E8F] A:0001 X:1228 Y:0155 S:012B D:0E68 DB:86 NvMxdizc V: 17 H: 67 F:18
			849E70 29 7F       AND #$7F               A:0020 X:1228 Y:0155 S:012B D:0E68 DB:86 nvMxdizc V: 17 H: 74 F:18
			849E72 38          SEC                    A:0020 X:1228 Y:0155 S:012B D:0E68 DB:86 nvMxdizc V: 17 H: 77 F:18
			849E73 F9 37 EF    SBC $EF37,Y   [86F08C] A:0020 X:1228 Y:0155 S:012B D:0E68 DB:86 nvMxdizC V: 17 H: 80 F:18
			849E76 30 21       BMI $0021     [849E99] A:001E X:1228 Y:0155 S:012B D:0E68 DB:86 nvMxdizC V: 17 H: 87 F:18
			849E78 F0 1F       BEQ $001F     [849E99] A:001E X:1228 Y:0155 S:012B D:0E68 DB:86 nvMxdizC V: 17 H: 90 F:18
			849E7A 85 27       STA $27       [000E8F] A:001E X:1228 Y:0155 S:012B D:0E68 DB:86 nvMxdizC V: 17 H: 93 F:18
			849E7C A9 11       LDA #$11               A:001E X:1228 Y:0155 S:012B D:0E68 DB:86 nvMxdizC V: 17 H:100 F:18
			849E7E 22 A2 88 80 JSL $8088A2   [8088A2] A:0011 X:1228 Y:0155 S:012B D:0E68 DB:86 nvMxdizC V: 17 H:103 F:18

				8088A2 DA          PHX                    A:0011 X:1228 Y:0155 S:0128 D:0E68 DB:86 nvMxdizC V: 17 H:116 F:18
				8088A3 5A          PHY                    A:0011 X:1228 Y:0155 S:0126 D:0E68 DB:86 nvMxdizC V: 17 H:123 F:18
				8088A4 08          PHP                    A:0011 X:1228 Y:0155 S:0124 D:0E68 DB:86 nvMxdizC V: 17 H:130 F:18
				8088A5 C2 20       REP #$20               A:0011 X:1228 Y:0155 S:0123 D:0E68 DB:86 nvMxdizC V: 17 H:145 F:18
				8088A7 E2 10       SEP #$10               A:0011 X:1228 Y:0155 S:0123 D:0E68 DB:86 nvmxdizC V: 17 H:150 F:18
				8088A9 48          PHA                    A:0011 X:0028 Y:0055 S:0123 D:0E68 DB:86 nvmXdizC V: 17 H:154 F:18
				8088AA A5 05       LDA $05       [000E6D] A:0011 X:0028 Y:0055 S:0121 D:0E68 DB:86 nvmXdizC V: 17 H:161 F:18
				8088AC 38          SEC                    A:1D7E X:0028 Y:0055 S:0121 D:0E68 DB:86 nvmXdizC V: 17 H:170 F:18
				8088AD ED AD 0B    SBC $0BAD     [860BAD] A:1D7E X:0028 Y:0055 S:0121 D:0E68 DB:86 nvmXdizC V: 17 H:173 F:18
				8088B0 10 0E       BPL $000E     [8088C0] A:005E X:0028 Y:0055 S:0121 D:0E68 DB:86 nvmXdizC V: 17 H:181 F:18
				8088C0 4A          LSR A                  A:005E X:0028 Y:0055 S:0121 D:0E68 DB:86 nvmXdizC V: 17 H:186 F:18
				8088C1 C9 7F 00    CMP #$007F             A:002F X:0028 Y:0055 S:0121 D:0E68 DB:86 nvmXdizc V: 17 H:189 F:18
				8088C4 30 03       BMI $0003     [8088C9] A:002F X:0028 Y:0055 S:0121 D:0E68 DB:86 NvmXdizc V: 17 H:193 F:18
				8088C9 A8          TAY                    A:002F X:0028 Y:0055 S:0121 D:0E68 DB:86 NvmXdizc V: 17 H:198 F:18
				8088CA 68          PLA                    A:002F X:0028 Y:002F S:0121 D:0E68 DB:86 nvmXdizc V: 17 H:201 F:18
				8088CB 80 07       BRA $0007     [8088D4] A:0011 X:0028 Y:002F S:0123 D:0E68 DB:86 nvmXdizc V: 17 H:209 F:18
				8088D4 E2 31       SEP #$31               A:0011 X:0028 Y:002F S:0123 D:0E68 DB:86 nvmXdizc V: 17 H:214 F:18
				8088D6 AE A3 0B    LDX $0BA3     [860BA3] A:0011 X:0028 Y:002F S:0123 D:0E68 DB:86 nvMXdizC V: 17 H:218 F:18
				8088D9 9D 72 0B    STA $0B72,X   [860B86] A:0011 X:0014 Y:002F S:0123 D:0E68 DB:86 nvMXdizC V: 17 H:225 F:18
				8088DC 98          TYA                    A:0011 X:0014 Y:002F S:0123 D:0E68 DB:86 nvMXdizC V: 17 H:233 F:18
				8088DD 9D 73 0B    STA $0B73,X   [860B87] A:002F X:0014 Y:002F S:0123 D:0E68 DB:86 nvMXdizC V: 17 H:236 F:18
				8088E0 E8          INX                    A:002F X:0014 Y:002F S:0123 D:0E68 DB:86 nvMXdizC V: 17 H:244 F:18
				8088E1 E8          INX                    A:002F X:0015 Y:002F S:0123 D:0E68 DB:86 nvMXdizC V: 17 H:247 F:18
				8088E2 8A          TXA                    A:002F X:0016 Y:002F S:0123 D:0E68 DB:86 nvMXdizC V: 17 H:250 F:18
				8088E3 29 1E       AND #$1E               A:0016 X:0016 Y:002F S:0123 D:0E68 DB:86 nvMXdizC V: 17 H:253 F:18
				8088E5 8D A3 0B    STA $0BA3     [860BA3] A:0016 X:0016 Y:002F S:0123 D:0E68 DB:86 nvMXdizC V: 17 H:256 F:18
				8088E8 28          PLP                    A:0016 X:0016 Y:002F S:0123 D:0E68 DB:86 nvMXdizC V: 17 H:262 F:18
